Freq,40.25,40.15,40.05,39.95,39.85,39.75,39.65,39.55,39.45,39.35,39.25,39.15,39.05,38.95,38.85,38.75,38.65,38.55,38.45,38.35,38.25,38.15,38.05,37.95,37.85,37.75,37.65,37.55,37.45,37.35,37.25,37.15,37.05,36.95,36.85,36.75,36.65,36.55,36.45,36.35,36.25,36.15,36.05,35.95,35.85,35.75,35.65,35.55,35.45,35.35,35.25,35.15,35.05,34.95,34.85,34.75,34.65,34.55,34.45,34.35,34.25,34.15,34.05,33.95,33.85,33.75,33.65,33.55,33.45,33.35,33.25,33.15,33.05,32.95,32.85,32.75,32.65,32.55,32.45,32.35,32.25,32.15,32.05,31.95,31.85,31.75,31.65,31.55,31.45,31.35,31.25,31.15,31.05,30.95,30.85,30.75,30.65,30.55,30.45,30.35,30.25
1,-0.244583736,-0.252938668,-0.243896932,-0.241964632,-0.246181543,-0.247285149,-0.241745392,-0.242129268,-0.244628017,-0.241578173,-0.24058858,-0.248340366,-0.240512523,-0.240844149,-0.238911719,-0.239962776,-0.238795217,-0.24238943,-0.238497577,-0.240919184,-0.236319511,-0.234342742,-0.231869114,-0.232689685,-0.235230605,-0.23413984,-0.233744179,-0.231860649,-0.234097378,-0.230767422,-0.231936914,-0.235153989,-0.232046883,-0.230432905,-0.228771301,-0.238525886,-0.235613945,-0.23500057,-0.23500813,-0.228127921,-0.229113471,-0.227499302,-0.227815341,-0.228288526,-0.225793381,-0.243225973,-0.238188242,-0.231565419,-0.226748622,-0.228002579,-0.226719798,-0.225961285,-0.226829762,-0.223676914,-0.225858005,-0.224274476,-0.225122628,-0.22887938,-0.221248267,-0.22565145,-0.230995542,-0.220870533,-0.22631303,-0.224270072,-0.225961547,-0.219678211,-0.218619331,-0.220785494,-0.218701683,-0.225497484,-0.219258579,-0.236107545,-0.21816723,-0.227270975,-0.224577191,-0.231691018,-0.216316763,-0.215119724,-0.217246517,-0.21946771,-0.217154577,-0.222601642,-0.215641525,-0.216850418,-0.215550104,-0.216580829,-0.228925313,-0.215081875,-0.230165712,-0.22693856,-0.217172979,-0.216091847,-0.2141944,-0.213868106,-0.215100749,-0.216963785,-0.215530092,-0.215011379,-0.215564474,-0.212833748,-0.214307456
1.044444444,-0.261965633,-0.241992331,-0.257602495,-0.244764449,-0.261525335,-0.262310778,-0.256537079,-0.263834406,-0.27146802,-0.283442396,-0.25792804,-0.26515391,-0.255504828,-0.256160338,-0.249115484,-0.256022527,-0.252639831,-0.260344957,-0.251291067,-0.255720416,-0.248919575,-0.246362244,-0.245135442,-0.236649673,-0.245509212,-0.246244042,-0.245152408,-0.243199389,-0.243063565,-0.239564227,-0.242947037,-0.247610664,-0.243667125,-0.241349533,-0.23587523,-0.245369774,-0.236395583,-0.24718104,-0.246691119,-0.237349155,-0.239916047,-0.238881352,-0.23709928,-0.241907582,-0.235189138,-0.253495874,-0.252524448,-0.235352355,-0.236004564,-0.237376665,-0.236891574,-0.233847269,-0.236354569,-0.232616705,-0.230715904,-0.232607444,-0.233968646,-0.198832682,-0.229815285,-0.233693843,-0.241574653,-0.230391341,-0.235520059,-0.229434702,-0.244891548,-0.227641322,-0.226563755,-0.22912216,-0.225886657,-0.236406086,-0.225650365,-0.249801307,-0.222083489,-0.229150513,-0.23327782,-0.238755621,-0.223464389,-0.215779595,-0.224896165,-0.216105873,-0.225746844,-0.228222702,-0.221248431,-0.224232477,-0.222619883,-0.223754116,-0.236365225,-0.222267108,-0.235686561,-0.235179575,-0.223835671,-0.222725242,-0.220180165,-0.219822622,-0.221156803,-0.223411408,-0.221539372,-0.22079516,-0.221483394,-0.218203882,-0.219821103
1.088888889,-0.28117766,-0.24072301,-0.274523716,-0.254073855,-0.279742094,-0.281024525,-0.273712307,-0.285297738,-0.296609332,-0.305678822,-0.275419803,-0.284590083,-0.271999824,-0.272908237,-0.263448732,-0.272747381,-0.268339969,-0.278279981,-0.26660048,-0.271972098,-0.26362349,-0.26039069,-0.25941442,-0.245602873,-0.258697365,-0.26021163,-0.258722214,-0.256475087,-0.254905363,-0.251205032,-0.256034857,-0.262016584,-0.257087148,-0.254115655,-0.246164875,-0.256315712,-0.241908635,-0.26134868,-0.260430476,-0.248883416,-0.252384357,-0.251443465,-0.248508661,-0.255628408,-0.246268907,-0.267443379,-0.267994474,-0.243885969,-0.247164398,-0.248719373,-0.248377785,-0.244057563,-0.247505308,-0.243149056,-0.238986769,-0.242868152,-0.244380369,-0.19111289,-0.239881417,-0.243827654,-0.253719017,-0.240986922,-0.246312239,-0.237745395,-0.261685826,-0.237109769,-0.235974154,-0.238837871,-0.234874584,-0.247999387,-0.234261129,-0.264321841,-0.229514705,-0.236019622,-0.243625614,-0.249001487,-0.232056702,-0.220733558,-0.233926847,-0.218654005,-0.23557701,-0.236804436,-0.229338005,-0.232832354,-0.231011465,-0.232165217,-0.245240395,-0.230900662,-0.244125511,-0.245403722,-0.231848381,-0.230667668,-0.227472834,-0.227056383,-0.228532381,-0.231153848,-0.228848469,-0.227886449,-0.22869826,-0.224856846,-0.226625415
1.133333333,-0.302812662,-0.249548556,-0.294931641,-0.269506404,-0.301237053,-0.30354397,-0.293672976,-0.307384754,-0.321197977,-0.316570297,-0.294107583,-0.307205511,-0.290630386,-0.291769889,-0.281555868,-0.291030039,-0.286289469,-0.297199986,-0.284488795,-0.290265709,-0.28069754,-0.276624054,-0.275196466,-0.258996856,-0.274725522,-0.276253255,-0.274573744,-0.271825495,-0.269684678,-0.265558389,-0.271290637,-0.278576867,-0.272456179,-0.268877648,-0.259406253,-0.271126756,-0.252393988,-0.277702478,-0.276372281,-0.262650779,-0.266652301,-0.265437121,-0.261997846,-0.270021269,-0.259109355,-0.28495974,-0.28517209,-0.256630945,-0.260194458,-0.262006084,-0.261358646,-0.256431921,-0.260285776,-0.255263751,-0.250266559,-0.254978967,-0.25640025,-0.199347143,-0.25143171,-0.255925455,-0.267508184,-0.252705883,-0.258668149,-0.248799309,-0.277109743,-0.248016524,-0.246790016,-0.249922524,-0.245512729,-0.260567797,-0.244831431,-0.279936056,-0.239716343,-0.247100923,-0.255558711,-0.262071303,-0.241997251,-0.229237312,-0.244262675,-0.226115535,-0.24663304,-0.247761511,-0.239536461,-0.242614681,-0.24064894,-0.241776362,-0.255489174,-0.240871622,-0.255131628,-0.257424089,-0.241112468,-0.239830174,-0.235956355,-0.235462509,-0.237109786,-0.240095487,-0.237343786,-0.236159945,-0.237093425,-0.232663243,-0.234590762
1.177777778,-0.327718868,-0.269076544,-0.319361644,-0.290985774,-0.326677446,-0.330386586,-0.317029716,-0.331146108,-0.346555175,-0.327464043,-0.315118894,-0.333802243,-0.312141619,-0.31354012,-0.30341035,-0.311824911,-0.307010614,-0.31823902,-0.305238376,-0.311285107,-0.300522419,-0.295384716,-0.29300451,-0.276536523,-0.293702605,-0.294691274,-0.292955527,-0.289501962,-0.287559853,-0.282655828,-0.288921381,-0.297613497,-0.290026359,-0.285867927,-0.275521585,-0.289748679,-0.268085992,-0.296529747,-0.294769658,-0.278690852,-0.282931888,-0.281150475,-0.27762426,-0.285628428,-0.273854822,-0.306108252,-0.304642129,-0.273230278,-0.275150172,-0.277298286,-0.276048799,-0.270915905,-0.274769925,-0.269017775,-0.264291173,-0.268943118,-0.270116382,-0.218266045,-0.264510587,-0.269946027,-0.283081636,-0.26564065,-0.272627145,-0.262323078,-0.291858191,-0.260352655,-0.25900657,-0.262414422,-0.257721057,-0.274388493,-0.257193762,-0.29695709,-0.252154334,-0.261795401,-0.269074017,-0.277731257,-0.253240721,-0.240699672,-0.255875275,-0.237647463,-0.258936807,-0.26071092,-0.251576536,-0.253577917,-0.251497478,-0.252580125,-0.267092388,-0.252118141,-0.268452176,-0.271129313,-0.251571001,-0.250162471,-0.245556999,-0.244973731,-0.246813335,-0.250178288,-0.246951292,-0.245531646,-0.246592326,-0.241534533,-0.243627955
1.222222222,-0.357128224,-0.300294007,-0.348711185,-0.31882978,-0.357102182,-0.362570487,-0.344692181,-0.357902522,-0.374257725,-0.345051976,-0.339748705,-0.365547673,-0.337476221,-0.339216732,-0.32934965,-0.336238601,-0.331218163,-0.342725274,-0.329398861,-0.335879941,-0.323651298,-0.317162836,-0.313450402,-0.298197249,-0.31594604,-0.315998235,-0.314278722,-0.309901294,-0.308841742,-0.302707747,-0.30927903,-0.319604472,-0.310182388,-0.305436534,-0.294601525,-0.31233338,-0.289264233,-0.318241762,-0.316012096,-0.29717587,-0.301536861,-0.298937683,-0.295561311,-0.303002161,-0.290733549,-0.331151071,-0.327048167,-0.293515705,-0.292186389,-0.294754454,-0.292717746,-0.287565253,-0.291111347,-0.284543231,-0.280933414,-0.284850479,-0.285674478,-0.244113029,-0.279228024,-0.285937402,-0.300651839,-0.279934716,-0.288295237,-0.278166583,-0.306579908,-0.274169226,-0.272676753,-0.276404697,-0.271490589,-0.289744018,-0.271267236,-0.315761679,-0.266478296,-0.27967447,-0.28422974,-0.295866628,-0.265791912,-0.25466753,-0.268783613,-0.252558625,-0.272548142,-0.275432229,-0.265286586,-0.265755203,-0.263562535,-0.264600911,-0.280073705,-0.264625219,-0.283925039,-0.286480287,-0.263206643,-0.261651196,-0.256240037,-0.255559419,-0.257605973,-0.261379443,-0.257633264,-0.25595497,-0.2571541,-0.251418812,-0.253684068
1.266666667,-0.392869767,-0.344871133,-0.384409574,-0.353893359,-0.394109501,-0.401810298,-0.378019462,-0.38939123,-0.40628555,-0.371805877,-0.369595562,-0.404174521,-0.367904598,-0.370137957,-0.360155348,-0.365663252,-0.359919404,-0.372295474,-0.357873682,-0.365175178,-0.350895602,-0.342683638,-0.337310262,-0.324264297,-0.342038545,-0.340858165,-0.33917442,-0.333618041,-0.334062116,-0.326140463,-0.332907892,-0.345246512,-0.333489384,-0.328098233,-0.316934346,-0.339285028,-0.316325491,-0.343428344,-0.340672945,-0.318437631,-0.322919573,-0.319257729,-0.316123433,-0.322751804,-0.310083604,-0.360599599,-0.353156522,-0.317531095,-0.311577576,-0.314650595,-0.31171801,-0.306559756,-0.309560462,-0.30206229,-0.300209594,-0.302891034,-0.303295645,-0.274502511,-0.295771503,-0.304047224,-0.320525019,-0.295794462,-0.305856743,-0.296304536,-0.321903936,-0.289583775,-0.287917557,-0.2920461,-0.286886706,-0.306943745,-0.287057809,-0.336812079,-0.282502425,-0.300479097,-0.301152573,-0.316484921,-0.279708076,-0.270816664,-0.283057053,-0.270308366,-0.287571479,-0.291841722,-0.280584763,-0.279217624,-0.276891694,-0.277898637,-0.294502928,-0.27842538,-0.301476408,-0.303511216,-0.276041974,-0.274320451,-0.268008715,-0.267224793,-0.269488139,-0.273711143,-0.269387128,-0.267419004,-0.268772242,-0.262298638,-0.2647403
1.311111111,-0.437739809,-0.405676104,-0.428716214,-0.397818385,-0.440185505,-0.450883097,-0.419077388,-0.42802042,-0.445285091,-0.408897456,-0.406787336,-0.45232637,-0.405235251,-0.408205147,-0.397207743,-0.401987378,-0.394576522,-0.409091266,-0.392070177,-0.400744441,-0.383459483,-0.373017258,-0.36563399,-0.355412648,-0.372927116,-0.370265153,-0.368587904,-0.36152949,-0.364073017,-0.353664337,-0.360622328,-0.375556207,-0.360769696,-0.354605122,-0.343059839,-0.371340993,-0.349888353,-0.372943328,-0.369585581,-0.343014497,-0.34772856,-0.342729486,-0.339808686,-0.345606228,-0.332393353,-0.395300695,-0.383948379,-0.345575515,-0.333752015,-0.33741452,-0.333525561,-0.328229881,-0.330492588,-0.321911923,-0.322298317,-0.3233787,-0.323302671,-0.308141282,-0.314425827,-0.324542577,-0.343133221,-0.313507394,-0.325593677,-0.316847331,-0.338470547,-0.306792544,-0.304921904,-0.309567544,-0.304058267,-0.326350667,-0.304664697,-0.360686342,-0.30019461,-0.324127848,-0.320050743,-0.339727903,-0.295105085,-0.288948485,-0.298822152,-0.290507482,-0.304165936,-0.309978702,-0.297478339,-0.294080279,-0.291579442,-0.292575023,-0.310502715,-0.293602504,-0.321123955,-0.322335461,-0.290142362,-0.288234757,-0.28090551,-0.28001229,-0.282498862,-0.28722252,-0.282246372,-0.279948793,-0.281475276,-0.274190807,-0.276811734
1.355555556,-0.496176199,-0.487705868,-0.485261874,-0.453484523,-0.499301706,-0.514319763,-0.471095668,-0.477323561,-0.495045706,-0.458205278,-0.454369655,-0.514181459,-0.452173725,-0.456263966,-0.442771538,-0.447950439,-0.437380889,-0.45610143,-0.434160948,-0.444899137,-0.423161474,-0.409762034,-0.39991609,-0.392853199,-0.410093016,-0.40568568,-0.403935462,-0.394935645,-0.400205061,-0.386391531,-0.393634686,-0.412036839,-0.393228009,-0.386062322,-0.373862182,-0.409709626,-0.39095275,-0.408042613,-0.403966956,-0.371729764,-0.376899838,-0.370214186,-0.367368647,-0.372502706,-0.358364826,-0.43658115,-0.420760258,-0.378277412,-0.359347312,-0.363681012,-0.358800015,-0.353102038,-0.354452384,-0.344583164,-0.347576297,-0.346790278,-0.346159355,-0.344590391,-0.335604368,-0.34784327,-0.369083659,-0.33346984,-0.347916347,-0.340064116,-0.356970089,-0.326090597,-0.323978038,-0.329296777,-0.323254329,-0.348417112,-0.324294531,-0.388124009,-0.319674993,-0.350737073,-0.341235084,-0.365895317,-0.312168462,-0.308993434,-0.316274257,-0.312923551,-0.3225602,-0.330003374,-0.316068774,-0.310511991,-0.307775587,-0.308783257,-0.328259673,-0.310299429,-0.342986471,-0.34315729,-0.305621833,-0.303504833,-0.295015931,-0.294005361,-0.296719316,-0.302004054,-0.296283717,-0.293607804,-0.295329561,-0.287148136,-0.28994908
